Loading http://mirrors.ibiblio.org/pub/mirrors/CTAN/systems/texlive/tlnet/tlpkg/texlive.tlpdb
Installing TeX Live 2014 from: http://mirrors.ibiblio.org/pub/mirrors/CTAN/systems/texlive/tlnet
Platform: win32 => 'Windows'
Distribution: net  (downloading)
Using URL: http://mirrors.ibiblio.org/pub/mirrors/CTAN/systems/texlive/tlnet
Directory for temporary files: C:/Users/fnicol/AppData/Local/Temp
Installer revision: 36087
Database revision: 36203
Installing [001/842, time/total: ??:??/??:??]: 12many [3k]
warning: \skip \globalscratchskip is already defined (\relax it first)
warning: \muskip \scratchmuskip is already defined (\relax it first)
warning: \muskip \globalscratchmuskip is already defined (\relax it first)
warning: \toks \scratchtoks is already defined (\relax it first)
warning: \toks \globalscratchtoks is already defined (\relax it first)
warning: \box \scratchbox is already defined (\relax it first)
warning: \box \globalscratchbox is already defined (\relax it first)
warning: \dimen \scratchdimenone is already defined (\relax it first)
warning: \box \scratchboxone is already defined (\relax it first)
warning: \count \scratchcounterone is already defined (\relax it first)
warning: \dimen \scratchdimentwo is already defined (\relax it first)
warning: \box \scratchboxtwo is already defined (\relax it first)
warning: \count \scratchcountertwo is already defined (\relax it first)
warning: \toks \emptytoks is already defined (\relax it first)
loading         : ConTeXt System Macros / General
) (c:/texlive/texmf-dist/tex/context/base/syst-ext.mkii
loading         : ConTeXt System Macros / Extras
) (c:/texlive/texmf-dist/tex/context/base/syst-new.mkii)
(c:/texlive/texmf-dist/tex/context/base/syst-con.mkii
loading         : ConTeXt System Macros / Conversions
) (c:/texlive/texmf-dist/tex/context/base/thrd-trg.mkii)
(c:/texlive/texmf-dist/tex/context/base/syst-fnt.mkii)
(c:/texlive/texmf-dist/tex/context/base/syst-str.mkii)
(c:/texlive/texmf-dist/tex/context/base/syst-rtp.mkii)
(c:/texlive/texmf-dist/tex/context/base/supp-fil.mkii
loading         : ConTeXt Support Macros / Files
) (c:/texlive/texmf-dist/tex/context/base/supp-dir.mkii)
(c:/texlive/texmf-dist/tex/context/base/supp-lat.mkii)
(c:/texlive/texmf-dist/tex/context/base/mult-ini.mkii
loading         : ConTeXt Multilingual Macros / Initialization
) (c:/texlive/texmf-dist/tex/context/base/mult-fst.mkii)
(c:/texlive/texmf-dist/tex/context/base/mult-sys.mkii
loading         : ConTeXt Multilingual Macros / System
interface       : defining english interface

interface       : using english messages

) (c:/texlive/texmf-dist/tex/context/base/mult-def.mkii
(c:/texlive/texmf-dist/tex/context/base/mult-en.mkii)
(c:/texlive/texmf-dist/tex/context/base/mult-men.mkii))
(c:/texlive/texmf-dist/tex/context/base/mult-chk.mkii
loading         : ConTeXt Multilingual Macros / Checking
) (c:/texlive/texmf-dist/tex/context/base/mult-aux.mkii
loading         : ConTeXt Multilingual Macros / Helpers
) (c:/texlive/texmf-dist/tex/context/base/core-var.mkii
loading         : ConTeXt Core Macros / Variables
) (c:/texlive/texmf-dist/tex/context/base/core-env.mkii
loading         : ConTeXt Core Macros / Environments
) (c:/texlive/texmf-dist/tex/context/base/supp-box.mkii
loading         : ConTeXt Support Macros / Boxes
) (c:/texlive/texmf-dist/tex/context/base/supp-mrk.mkii
loading         : ConTeXt Support Macros / Marks
) (c:/texlive/texmf-dist/tex/context/base/supp-vis.mkii
loading         : ConTeXt Support Macros / Visualization
) (c:/texlive/texmf-dist/tex/context/base/supp-fun.mkii
loading         : ConTeXt Support Macros / Fun Stuff
) (c:/texlive/texmf-dist/tex/context/base/supp-spe.mkii
loading         : ConTeXt Support Macros / Specials
) (c:/texlive/texmf-dist/tex/context/base/supp-ran.mkii
loading         : ConTeXt Support Macros / Random Number Generation
(c:/texlive/texmf-dist/tex/context/base/thrd-ran.mkii)
loading         : using TeX's built in randomizer (overloading macro)
) (c:/texlive/texmf-dist/tex/context/base/supp-mps.mkii
loading         : ConTeXt Support Macros / MetaPost Inclusion
) (c:/texlive/texmf-dist/tex/context/base/supp-tpi.mkii
(c:/texlive/texmf-dist/tex/context/base/supp-eps.mkii
loading         : ConTeXt Support Macros / EPS
)
loading         : ConTeXt Support Macros / TPIC Conversion
) (c:/texlive/texmf-dist/tex/context/base/supp-mat.mkii
loading         : ConTeXt Support Macros / Math
) (c:/texlive/texmf-dist/tex/context/base/supp-ali.mkii)
(c:/texlive/texmf-dist/tex/context/base/supp-num.mkii
loading         : ConTeXt Support Macros / Numbers
) (c:/texlive/texmf-dist/tex/context/base/verb-ini.mkii
loading         : ConTeXt Verbatim Macros / Initialization
) (c:/texlive/texmf-dist/tex/context/base/page-ins.mkii
loading         : ConTeXt Core Macros / Insertions
) (c:/texlive/texmf-dist/tex/context/base/core-fil.mkii
loading         : ConTeXt Core Macros / File Support
) (c:/texlive/texmf-dist/tex/context/base/core-con.mkii
loading         : ConTeXt Core Macros / Conversion
) (c:/texlive/texmf-dist/tex/context/base/cont-fil.mkii
loading         : ConTeXt File Synonyms
) (c:/texlive/texmf-dist/tex/context/base/thrd-tab.mkii)
(c:/texlive/texmf-dist/tex/context/base/supp-pat.mkii
loading         : ConTeXt Support Macros / Patterns
) (c:/texlive/texmf-dist/tex/context/base/regi-ini.mkii
regime          : regime def is loaded
(c:/texlive/texmf-dist/tex/context/base/regi-def.mkii)
regime          : regime uni is loaded
(c:/texlive/texmf-dist/tex/context/base/regi-uni.mkii)
regime          : regime utf is loaded
(c:/texlive/texmf-dist/tex/context/base/regi-utf.mkii))
(c:/texlive/texmf-dist/tex/context/base/regi-syn.mkii
loading         : ConTeXt Regime Macros / Synonyms
) (c:/texlive/texmf-dist/tex/context/base/enco-ini.mkii
loading         : ConTeXt Encoding Macros / Initialization
encoding        : coding def is loaded
(c:/texlive/texmf-dist/tex/context/base/enco-def.mkii)
encoding        : coding acc is loaded
(c:/texlive/texmf-dist/tex/context/base/enco-acc.mkii)
encoding        : coding raw is loaded
(c:/texlive/texmf-dist/tex/context/base/enco-raw.mkii)
encoding        : coding com is loaded
(c:/texlive/texmf-dist/tex/context/base/enco-com.mkii)
encoding        : coding cas is loaded
(c:/texlive/texmf-dist/tex/context/base/enco-cas.mkii)
encoding        : coding mis is loaded
(c:/texlive/texmf-dist/tex/context/base/enco-mis.mkii)
encoding        : coding ans is loaded
(c:/texlive/texmf-dist/tex/context/base/enco-ans.mkii)
encoding        : coding il2 is loaded
(c:/texlive/texmf-dist/tex/context/base/enco-il2.mkii)
encoding        : coding ec is loaded
(c:/texlive/texmf-dist/tex/context/base/enco-ec.mkii)
encoding        : coding tbo is loaded
(c:/texlive/texmf-dist/tex/context/base/enco-tbo.mkii)
encoding        : coding pdf is loaded
(c:/texlive/texmf-dist/tex/context/base/enco-pdf.mkii)
encoding        : coding pol is loaded
(c:/texlive/texmf-dist/tex/context/base/enco-pol.mkii)
encoding        : coding qx is loaded
(c:/texlive/texmf-dist/tex/context/base/enco-qx.mkii)
encoding        : coding t5 is loaded
(c:/texlive/texmf-dist/tex/context/base/enco-t5.mkii)
encoding        : coding l7x is loaded
(c:/texlive/texmf-dist/tex/context/base/enco-l7x.mkii)
encoding        : coding cyr is loaded
(c:/texlive/texmf-dist/tex/context/base/enco-cyr.mkii)
encoding        : coding agr is loaded
(c:/texlive/texmf-dist/tex/context/base/enco-agr.mkii)
encoding        : coding 032 is loaded
(c:/texlive/texmf-dist/tex/context/base/enco-032.mkii)
encoding        : unknown coding 033
encoding        : coding 037 is loaded
(c:/texlive/texmf-dist/tex/context/base/enco-037.mkii))
(c:/texlive/texmf-dist/tex/context/base/hand-ini.mkii
handling        : font handling def is loaded
(c:/texlive/texmf-dist/tex/context/base/hand-def.mkii))
(c:/texlive/texmf-dist/tex/context/base/lang-ini.mkii
loading         : ConTeXt Language Macros / Initialization
) (c:/texlive/texmf-dist/tex/context/base/lang-spe.mkii
loading         : ConTeXt Language Macros / Specifics
) (c:/texlive/texmf-dist/tex/context/base/lang-lab.mkii)
(c:/texlive/texmf-dist/tex/context/base/unic-ini.mkii
loading         : ConTeXt Unicode Support / Initialization
warning         : \count \utf@c is already defined (\relax it first)
unicode         : loading vector 0
(c:/texlive/texmf-dist/tex/context/base/unic-000.mkii)
unicode         : loading vector 1
(c:/texlive/texmf-dist/tex/context/base/unic-001.mkii)
unicode         : loading vector 2
(c:/texlive/texmf-dist/tex/context/base/unic-002.mkii)
unicode         : loading vector 3
(c:/texlive/texmf-dist/tex/context/base/unic-003.mkii)
unicode         : loading vector 4
(c:/texlive/texmf-dist/tex/context/base/unic-004.mkii)
unicode         : loading vector 5
(c:/texlive/texmf-dist/tex/context/base/unic-005.mkii)
unicode         : loading vector 30
(c:/texlive/texmf-dist/tex/context/base/unic-030.mkii)
unicode         : loading vector 31
(c:/texlive/texmf-dist/tex/context/base/unic-031.mkii)
unicode         : loading vector 32
(c:/texlive/texmf-dist/tex/context/base/unic-032.mkii)
unicode         : loading vector 33
(c:/texlive/texmf-dist/tex/context/base/unic-033.mkii)
unicode         : loading vector 34
(c:/texlive/texmf-dist/tex/context/base/unic-034.mkii)
unicode         : loading vector 35
(c:/texlive/texmf-dist/tex/context/base/unic-035.mkii)
unicode         : loading vector 37
(c:/texlive/texmf-dist/tex/context/base/unic-037.mkii)
unicode         : loading vector 39
(c:/texlive/texmf-dist/tex/context/base/unic-039.mkii)
unicode         : loading vector 251
(c:/texlive/texmf-dist/tex/context/base/unic-251.mkii)
unicode         : loading vector cjk
(c:/texlive/texmf-dist/tex/context/base/unic-cjk.mkii))
(c:/texlive/texmf-dist/tex/context/base/core-gen.mkii
loading         : ConTeXt Core Macros / General
) (c:/texlive/texmf-dist/tex/context/base/core-uti.mkii
loading         : ConTeXt Core Macros / Utility File Handling
) (c:/texlive/texmf-dist/tex/context/base/core-two.mkii
loading         : ConTeXt Core Macros / Two Pass Data
) (c:/texlive/texmf-dist/tex/context/base/core-stg.mkii)
(c:/texlive/texmf-dist/tex/context/base/spec-ini.mkii
loading         : ConTeXt Special Macros / Initialization
) (c:/texlive/texmf-dist/tex/context/base/spec-mis.mkii
loading         : ConTeXt Special Macros / Miscellaneous Macros
) (c:/texlive/texmf-dist/tex/context/base/spec-def.mkii
loading         : ConTeXt Special Macros / Definitions
) (c:/texlive/texmf-dist/tex/context/base/spec-var.mkii
loading         : ConTeXt Special Macros / Variables
) (c:/texlive/texmf-dist/tex/context/base/colo-ini.mkii
loading         : ConTeXt Color Macros / Initialization
color           : specification [s=0] at color black becomes black
color           : system rgb is loaded
(c:/texlive/texmf-dist/tex/context/base/colo-rgb.mkii
color           : specification [s=0] at color black becomes black
)) (c:/texlive/texmf-dist/tex/context/base/colo-ext.mkii
loading         : ConTeXt Color Macros / Extras
) (c:/texlive/texmf-dist/tex/context/base/lang-mis.mkii
loading         : ConTeXt Language Macros / Compounds
) (c:/texlive/texmf-dist/tex/context/base/lang-url.mkii)
(c:/texlive/texmf-dist/tex/context/base/lang-ger.mkii
loading         : ConTeXt Language Macros / Germanic Languages
language        : patterns nl for nl loaded (n=1,e=texnansi,m=texnansi)
(c:/texlive/texmf-dist/tex/context/patterns/lang-nl.pat)
language        : hyphenations nl for nl loaded (n=1,e=texnansi,m=texnansi)
(c:/texlive/texmf-dist/tex/context/patterns/lang-nl.hyp)
language        : patterns nl for nl loaded (n=2,e=ec,m=ec)
(c:/texlive/texmf-dist/tex/context/patterns/lang-nl.pat)
language        : hyphenations nl for nl loaded (n=2,e=ec,m=ec)
(c:/texlive/texmf-dist/tex/context/patterns/lang-nl.hyp)
language        : patterns us for en loaded (n=3,e=ec,m=ec)
(c:/texlive/texmf-dist/tex/context/patterns/lang-us.pat)
language        : hyphenations us for en loaded (n=3,e=ec,m=ec)
(c:/texlive/texmf-dist/tex/context/patterns/lang-us.hyp)
language        : patterns de for de loaded (n=4,e=texnansi,m=texnansi)
(c:/texlive/texmf-dist/tex/context/patterns/lang-de.pat)
language        : hyphenations de for de loaded (n=4,e=texnansi,m=texnansi)
(c:/texlive/texmf-dist/tex/context/patterns/lang-de.hyp)
language        : patterns de for de loaded (n=5,e=ec,m=ec)
(c:/texlive/texmf-dist/tex/context/patterns/lang-de.pat)
language        : hyphenations de for de loaded (n=5,e=ec,m=ec)
(c:/texlive/texmf-dist/tex/context/patterns/lang-de.hyp)
language        : patterns da for da loaded (n=6,e=ec,m=ec)
(c:/texlive/texmf-dist/tex/context/patterns/lang-da.pat)
language        : hyphenations da for da loaded (n=6,e=ec,m=ec)
(c:/texlive/texmf-dist/tex/context/patterns/lang-da.hyp)
language        : patterns sv for sv loaded (n=7,e=ec,m=ec)
(c:/texlive/texmf-dist/tex/context/patterns/lang-sv.pat)
language        : hyphenations sv for sv loaded (n=7,e=ec,m=ec)
(c:/texlive/texmf-dist/tex/context/patterns/lang-sv.hyp)
language        : patterns af for af loaded (n=8,e=ec,m=ec)
(c:/texlive/texmf-dist/tex/context/patterns/lang-af.pat)
language        : hyphenations af for af loaded (n=8,e=ec,m=ec)
(c:/texlive/texmf-dist/tex/context/patterns/lang-af.hyp)
language        : patterns for nb not loaded
language        : patterns for nn not loaded
language        : patterns gb for en-gb loaded (n=9,e=ec,m=ec)
(c:/texlive/texmf-dist/tex/context/patterns/lang-gb.pat)
language        : hyphenations gb for en-gb loaded (n=9,e=ec,m=ec)
(c:/texlive/texmf-dist/tex/context/patterns/lang-gb.hyp))
(c:/texlive/texmf-dist/tex/context/base/lang-ita.mkii
loading         : ConTeXt Language Macros / Italic Languages
language        : patterns fr for fr loaded (n=10,e=texnansi,m=texnansi)
(c:/texlive/texmf-dist/tex/context/patterns/lang-fr.pat)
language        : hyphenations fr for fr loaded (n=10,e=texnansi,m=texnansi)
(c:/texlive/texmf-dist/tex/context/patterns/lang-fr.hyp)
language        : patterns fr for fr loaded (n=11,e=ec,m=ec)
(c:/texlive/texmf-dist/tex/context/patterns/lang-fr.pat)
language        : hyphenations fr for fr loaded (n=11,e=ec,m=ec)
(c:/texlive/texmf-dist/tex/context/patterns/lang-fr.hyp)
language        : patterns es for es loaded (n=12,e=ec,m=ec)
(c:/texlive/texmf-dist/tex/context/patterns/lang-es.pat)
language        : hyphenations es for es loaded (n=12,e=ec,m=ec)
(c:/texlive/texmf-dist/tex/context/patterns/lang-es.hyp)
language        : patterns ca for ca loaded (n=13,e=ec,m=ec)
(c:/texlive/texmf-dist/tex/context/patterns/lang-ca.pat)
language        : hyphenations ca for ca loaded (n=13,e=ec,m=ec)
(c:/texlive/texmf-dist/tex/context/patterns/lang-ca.hyp)
language        : patterns it for it loaded (n=14,e=texnansi,m=texnansi)
(c:/texlive/texmf-dist/tex/context/patterns/lang-it.pat)
language        : hyphenations it for it loaded (n=14,e=texnansi,m=texnansi)
(c:/texlive/texmf-dist/tex/context/patterns/lang-it.hyp)
language        : patterns it for it loaded (n=15,e=ec,m=ec)
(c:/texlive/texmf-dist/tex/context/patterns/lang-it.pat)
language        : hyphenations it for it loaded (n=15,e=ec,m=ec)
(c:/texlive/texmf-dist/tex/context/patterns/lang-it.hyp)
language        : patterns la for la loaded (n=16,e=ec,m=ec)
(c:/texlive/texmf-dist/tex/context/patterns/lang-la.pat)
language        : hyphenations la for la loaded (n=16,e=ec,m=ec)
(c:/texlive/texmf-dist/tex/context/patterns/lang-la.hyp)
language        : patterns pt for pt loaded (n=17,e=texnansi,m=texnansi)
(c:/texlive/texmf-dist/tex/context/patterns/lang-pt.pat)
language        : hyphenations pt for pt loaded (n=17,e=texnansi,m=texnansi)
(c:/texlive/texmf-dist/tex/context/patterns/lang-pt.hyp)
language        : patterns pt for pt loaded (n=18,e=ec,m=ec)
(c:/texlive/texmf-dist/tex/context/patterns/lang-pt.pat)
language        : hyphenations pt for pt loaded (n=18,e=ec,m=ec)
(c:/texlive/texmf-dist/tex/context/patterns/lang-pt.hyp)
language        : patterns ro for ro loaded (n=19,e=ec,m=ec)
(c:/texlive/texmf-dist/tex/context/patterns/lang-ro.pat)
language        : hyphenations ro for ro loaded (n=19,e=ec,m=ec)
(c:/texlive/texmf-dist/tex/context/patterns/lang-ro.hyp))
(c:/texlive/texmf-dist/tex/context/base/lang-sla.mkii
loading         : ConTeXt Language Macros / Slavic Languages
language        : patterns pl for pl loaded (n=20,e=pl0,m=pl0)
(c:/texlive/texmf-dist/tex/context/patterns/lang-pl.pat)
language        : hyphenations pl for pl loaded (n=20,e=pl0,m=pl0)
(c:/texlive/texmf-dist/tex/context/patterns/lang-pl.hyp)
language        : patterns pl for pl loaded (n=21,e=ec,m=ec)
(c:/texlive/texmf-dist/tex/context/patterns/lang-pl.pat)
language        : hyphenations pl for pl loaded (n=21,e=ec,m=ec)
(c:/texlive/texmf-dist/tex/context/patterns/lang-pl.hyp)
language        : patterns pl for pl loaded (n=22,e=qx,m=qx)
(c:/texlive/texmf-dist/tex/context/patterns/lang-pl.pat)
language        : hyphenations pl for pl loaded (n=22,e=qx,m=qx)
(c:/texlive/texmf-dist/tex/context/patterns/lang-pl.hyp)
language        : patterns cs for cs loaded (n=23,e=il2,m=il2)
(c:/texlive/texmf-dist/tex/context/patterns/lang-cs.pat)
language        : hyphenations cs for cs loaded (n=23,e=il2,m=il2)
(c:/texlive/texmf-dist/tex/context/patterns/lang-cs.hyp)
language        : patterns cs for cs loaded (n=24,e=ec,m=ec)
(c:/texlive/texmf-dist/tex/context/patterns/lang-cs.pat)
language        : hyphenations cs for cs loaded (n=24,e=ec,m=ec)
(c:/texlive/texmf-dist/tex/context/patterns/lang-cs.hyp)
language        : patterns sk for sk loaded (n=25,e=il2,m=il2)
(c:/texlive/texmf-dist/tex/context/patterns/lang-sk.pat)
language        : hyphenations sk for sk loaded (n=25,e=il2,m=il2)
(c:/texlive/texmf-dist/tex/context/patterns/lang-sk.hyp)
language        : patterns sk for sk loaded (n=26,e=ec,m=ec)
(c:/texlive/texmf-dist/tex/context/patterns/lang-sk.pat)
language        : hyphenations sk for sk loaded (n=26,e=ec,m=ec)
(c:/texlive/texmf-dist/tex/context/patterns/lang-sk.hyp)
language        : patterns hr for hr loaded (n=27,e=ec,m=ec)
(c:/texlive/texmf-dist/tex/context/patterns/lang-hr.pat)
language        : hyphenations hr for hr loaded (n=27,e=ec,m=ec)
(c:/texlive/texmf-dist/tex/context/patterns/lang-hr.hyp)
language        : patterns sl for sl loaded (n=28,e=ec,m=ec)
(c:/texlive/texmf-dist/tex/context/patterns/lang-sl.pat)
language        : hyphenations sl for sl loaded (n=28,e=ec,m=ec)
(c:/texlive/texmf-dist/tex/context/patterns/lang-sl.hyp))
(c:/texlive/texmf-dist/tex/context/base/lang-alt.mkii
loading         : ConTeXt Language Macros / Altaic Languages
language        : patterns tr for tr loaded (n=29,e=ec,m=ec)
(c:/texlive/texmf-dist/tex/context/patterns/lang-tr.pat)
language        : hyphenations tr for tr loaded (n=29,e=ec,m=ec)
(c:/texlive/texmf-dist/tex/context/patterns/lang-tr.hyp)
language        : patterns tk for tk loaded (n=30,e=ec,m=ec)
(c:/texlive/texmf-dist/tex/context/patterns/lang-tk.pat)
language        : hyphenations tk for tk loaded (n=30,e=ec,m=ec)
(c:/texlive/texmf-dist/tex/context/patterns/lang-tk.hyp))
(c:/texlive/texmf-dist/tex/context/base/lang-ana.mkii
loading         : ConTeXt Language Macros / Anatolian Languages
) (c:/texlive/texmf-dist/tex/context/base/lang-art.mkii
loading         : ConTeXt Language Macros / Artificial Languages
) (c:/texlive/texmf-dist/tex/context/base/lang-bal.mkii
loading         : ConTeXt Language Macros / Baltic Languages
language        : patterns lt for lt loaded (n=31,e=l7x,m=l7x)
(c:/texlive/texmf-dist/tex/context/patterns/lang-lt.pat)
language        : hyphenations lt for lt loaded (n=31,e=l7x,m=l7x)
(c:/texlive/texmf-dist/tex/context/patterns/lang-lt.hyp))
(c:/texlive/texmf-dist/tex/context/base/lang-cel.mkii
loading         : ConTeXt Language Macros / Celtic Languages
) (c:/texlive/texmf-dist/tex/context/base/lang-grk.mkii
loading         : ConTeXt Language Macros / Greek
language        : no patterns gr for gr (n=32,e=ec,m=ec) (lang-gr.pat,lang-gr.p
at)
language        : no hyphenations gr for gr (n=32,e=ec,m=ec)
language        : patterns agr for agr loaded (n=33,e=agr,m=agr)
(c:/texlive/texmf-dist/tex/context/patterns/lang-agr.pat)
language        : hyphenations agr for agr loaded (n=33,e=agr,m=agr)
(c:/texlive/texmf-dist/tex/context/patterns/lang-agr.hyp))
(c:/texlive/texmf-dist/tex/context/base/lang-ind.mkii
loading         : ConTeXt Language Macros / Indo-Iranian Languages
) (c:/texlive/texmf-dist/tex/context/base/lang-ura.mkii
loading         : ConTeXt Language Macros / Uralic Languages
language        : patterns fi for fi loaded (n=34,e=ec,m=ec)
(c:/texlive/texmf-dist/tex/context/patterns/lang-fi.pat)
language        : hyphenations fi for fi loaded (n=34,e=ec,m=ec)
(c:/texlive/texmf-dist/tex/context/patterns/lang-fi.hyp)
language        : patterns hu for hu loaded (n=35,e=ec,m=ec)
(c:/texlive/texmf-dist/tex/context/patterns/lang-hu.pat)
language        : hyphenations hu for hu loaded (n=35,e=ec,m=ec)
(c:/texlive/texmf-dist/tex/context/patterns/lang-hu.hyp))
(c:/texlive/texmf-dist/tex/context/base/lang-vn.mkii
loading         : ConTeXt Language Macros / Vietnamese Language
language        : no patterns vi for vi (n=36,e=t5,m=t5) (lang-vi.pat,lang-vi.p
at)
language        : no hyphenations vi for vi (n=36,e=t5,m=t5)
) (c:/texlive/texmf-dist/tex/context/base/lang-cyr.mkii
loading         : ConTeXt Language Macros / Cyrillic Languages
language        : patterns ru for ru loaded (n=37,e=t2a,m=t2a)
(c:/texlive/texmf-dist/tex/context/patterns/lang-ru.pat)
language        : hyphenations ru for ru loaded (n=37,e=t2a,m=t2a)
(c:/texlive/texmf-dist/tex/context/patterns/lang-ru.hyp)
language        : patterns uk for ua loaded (n=38,e=t2a,m=t2a)
(c:/texlive/texmf-dist/tex/context/patterns/lang-uk.pat)
language        : hyphenations uk for ua loaded (n=38,e=t2a,m=t2a)
(c:/texlive/texmf-dist/tex/context/patterns/lang-uk.hyp))
(c:/texlive/texmf-dist/tex/context/base/typo-ini.mkii
loading         : ConTeXt Typographic Macros / Initialization
) (c:/texlive/texmf-dist/tex/context/base/symb-ini.mkii
loading         : ConTeXt Symbol Libraries / Initialization
) (c:/texlive/texmf-dist/tex/context/base/sort-ini.mkii
loading         : ConTeXt Sorting Macros / Initialization
) (c:/texlive/texmf-dist/tex/context/base/spac-gen.mkii
loading         : ConTeXt Core Macros / Spacing
) (c:/texlive/texmf-dist/tex/context/base/spac-grd.mkii
loading         : ConTeXt Core Macros / Grid Snapping
) (c:/texlive/texmf-dist/tex/context/base/strc-mar.mkii
loading         : ConTeXt Structure Macros / Markings
) (c:/texlive/texmf-dist/tex/context/base/anch-pos.mkii
loading         : ConTeXt Anchoring Macros / Positioning
) (c:/texlive/texmf-dist/tex/context/base/buff-ver.mkii
loading         : ConTeXt Buffer Macros / Verbatim
) (c:/texlive/texmf-dist/tex/context/base/buff-ini.mkii
loading         : ConTeXt Buffer Macros / Buffers
) (c:/texlive/texmf-dist/tex/context/base/pack-rul.mkii
loading         : ConTeXt Packaging Macros / Ruled Content
) (c:/texlive/texmf-dist/tex/context/base/trac-vis.mkii
loading         : ConTeXt Tracking Macros / Visualization
) (c:/texlive/texmf-dist/tex/context/base/strc-num.mkii
loading         : ConTeXt Structure Macros / Numbering
) (c:/texlive/texmf-dist/tex/context/base/tabl-com.mkii
loading         : ConTeXt Table Macros / Common Code
) (c:/texlive/texmf-dist/tex/context/base/tabl-pln.mkii
loading         : ConTeXt Table Macros / Plain Tabular
) (c:/texlive/texmf-dist/tex/context/base/tabl-tab.mkii
loading         : ConTeXt Table Macros / TaBlE Embedding
) (c:/texlive/texmf-dist/tex/context/base/tabl-tsp.mkii
loading         : ConTeXt Table Macros / Splitting
) (c:/texlive/texmf-dist/tex/context/base/scrn-nav.mkii
loading         : ConTeXt Screen Macros / Navigation
) (c:/texlive/texmf-dist/tex/context/base/strc-ref.mkii
loading         : ConTeXt Structure Macros / Cross Referencing
) (c:/texlive/texmf-dist/tex/context/base/pack-obj.mkii
loading         : ConTeXt Packaging Macros / Objects
) (c:/texlive/texmf-dist/tex/context/base/strc-lst.mkii
loading         : ConTeXt Structure Macros / Lists
) (c:/texlive/texmf-dist/tex/context/base/strc-itm.mkii
loading         : ConTeXt Structure Macros / Itemgroups
) (c:/texlive/texmf-dist/tex/context/base/strc-des.mkii
loading         : ConTeXt Structure Macros / Descriptions
) (c:/texlive/texmf-dist/tex/context/base/strc-mat.mkii
loading         : ConTeXt Structure Macros / Math Fundamentals
warning         : \count \supersubmode is already defined (\relax it first)
) (c:/texlive/texmf-dist/tex/context/base/strc-syn.mkii
loading         : ConTeXt Structure Macros / Synonyms and Sorts
) (c:/texlive/texmf-dist/tex/context/base/core-sys.mkii
loading         : ConTeXt Core Macros / System
) (c:/texlive/texmf-dist/tex/context/base/page-ini.mkii
loading         : ConTeXt Page Macros / Initializations
) (c:/texlive/texmf-dist/tex/context/base/page-bck.mkii
loading         : ConTeXt Page Macros / Backgrounds
warning         : \dimen \pagedepth is already defined (\relax it first)
) (c:/texlive/texmf-dist/tex/context/base/page-not.mkii
loading         : ConTeXt Page Macros / Footnotes
) (c:/texlive/texmf-dist/tex/context/base/page-one.mkii
loading         : ConTeXt Page Macros / Default Routine
) (c:/texlive/texmf-dist/tex/context/base/page-lay.mkii
loading         : ConTeXt Page Macros / Layout Specification
) (c:/texlive/texmf-dist/tex/context/base/page-log.mkii
loading         : ConTeXt Page Macros / Logos
) (c:/texlive/texmf-dist/tex/context/base/page-txt.mkii
loading         : ConTeXt Page Macros / Texts
) (c:/texlive/texmf-dist/tex/context/base/page-sid.mkii
loading         : ConTeXt Page Macros / Side Floats
) (c:/texlive/texmf-dist/tex/context/base/strc-flt.mkii
loading         : ConTeXt Structure Macros / Float Numbering
) (c:/texlive/texmf-dist/tex/context/base/page-mis.mkii
loading         : ConTeXt Page Macros / Misc Float Things
layout          : marginblocks active
) (c:/texlive/texmf-dist/tex/context/base/page-mul.mkii
loading         : ConTeXt Page Macros / Simple Multi Column
) (c:/texlive/texmf-dist/tex/context/base/page-set.mkii
loading         : ConTeXt Page Macros / Column Sets
) (c:/texlive/texmf-dist/tex/context/base/pack-lyr.mkii
loading         : ConTeXt Packaging Macros / Layers
) (c:/texlive/texmf-dist/tex/context/base/page-mak.mkii
loading         : ConTeXt Page Macros / MakeUp
) (c:/texlive/texmf-dist/tex/context/base/strc-pag.mkii
loading         : ConTeXt Structure Macros / Numbering
warning         : \count \pageno is already defined (\relax it first)
) (c:/texlive/texmf-dist/tex/context/base/page-lin.mkii
loading         : ConTeXt Core Macros / Line Numbering
) (c:/texlive/texmf-dist/tex/context/base/page-par.mkii
loading         : ConTeXt Page Macros / Paragraph Numbering
) (c:/texlive/texmf-dist/tex/context/base/page-mar.mkii
loading         : ConTeXt Page Macros / Maginal Things
) (c:/texlive/texmf-dist/tex/context/base/core-job.mkii
loading         : ConTeXt Core Macros / Job Handling
) (c:/texlive/texmf-dist/tex/context/base/strc-sec.mkii
loading         : ConTeXt Structure Macros / Sectioning
system          : mark part defined [part]
system          : mark partnumber defined [partnumber]
system          : mark chapter defined [chapter]
system          : mark chapternumber defined [chapternumber]
system          : mark section defined [section]
system          : mark sectionnumber defined [sectionnumber]
system          : mark subsection defined [subsection]
system          : mark subsectionnumber defined [subsectionnumber]
system          : mark subsubsection defined [subsubsection]
system          : mark subsubsectionnumber defined [subsubsectionnumber]
system          : mark subsubsubsection defined [subsubsubsection]
system          : mark subsubsubsectionnumber defined [subsubsubsectionnumber]
system          : mark subsubsubsubsection defined [subsubsubsubsection]
system          : mark subsubsubsubsectionnumber defined [subsubsubsubsectionnu
mber]
system          : mark title defined [title]
system          : mark titlenumber defined [titlenumber]
