Année 2011 | Mois 12 | Matricule   1435 | Rang global   2925 | Rang dans fichier    23 | Analyseur C : N.ligne     30 | Xml : N.ligne     30 | Différence    0
Année 2011 | Mois 12 | Matricule   1192 | Rang global   2926 | Rang dans fichier    24 | Analyseur C : N.ligne     38 | Xml : N.ligne     38 | Différence    0
Année 2011 | Mois 12 | Matricule   1273 | Rang global   2927 | Rang dans fichier    25 | Analyseur C : N.ligne     41 | Xml : N.ligne     41 | Différence    0
Année 2011 | Mois 12 | Matricule   0492 | Rang global   2928 | Rang dans fichier    26 | Analyseur C : N.ligne     30 | Xml : N.ligne     30 | Différence    0
Année 2011 | Mois 12 | Matricule   1156 | Rang global   2929 | Rang dans fichier    27 | Analyseur C : N.ligne     25 | Xml : N.ligne     25 | Différence    0
Année 2011 | Mois 12 | Matricule   1195 | Rang global   2930 | Rang dans fichier    28 | Analyseur C : N.ligne      8 | Xml : N.ligne      8 | Différence    0
Année 2011 | Mois 12 | Matricule   1310 | Rang global   2931 | Rang dans fichier    29 | Analyseur C : N.ligne     27 | Xml : N.ligne     27 | Différence    0
Année 2011 | Mois 12 | Matricule   1212 | Rang global   2932 | Rang dans fichier    30 | Analyseur C : N.ligne     36 | Xml : N.ligne     36 | Différence    0
Année 2011 | Mois 12 | Matricule   1456 | Rang global   2933 | Rang dans fichier    31 | Analyseur C : N.ligne     22 | Xml : N.ligne     22 | Différence    0
Année 2011 | Mois 12 | Matricule   1391 | Rang global   2934 | Rang dans fichier    32 | Analyseur C : N.ligne     34 | Xml : N.ligne     34 | Différence    0
Année 2011 | Mois 12 | Matricule   1368 | Rang global   2935 | Rang dans fichier    33 | Analyseur C : N.ligne     25 | Xml : N.ligne     25 | Différence    0
Année 2011 | Mois 12 | Matricule   1268 | Rang global   2936 | Rang dans fichier    34 | Analyseur C : N.ligne     33 | Xml : N.ligne     33 | Différence    0
Année 2011 | Mois 12 | Matricule   1356 | Rang global   2937 | Rang dans fichier    35 | Analyseur C : N.ligne     23 | Xml : N.ligne     23 | Différence    0
Année 2011 | Mois 12 | Matricule   1018 | Rang global   2938 | Rang dans fichier    36 | Analyseur C : N.ligne     60 | Xml : N.ligne     60 | Différence    0
Année 2011 | Mois 12 | Matricule   1454 | Rang global   2939 | Rang dans fichier    37 | Analyseur C : N.ligne     22 | Xml : N.ligne     22 | Différence    0
Année 2011 | Mois 12 | Matricule   1361 | Rang global   2940 | Rang dans fichier    38 | Analyseur C : N.ligne     23 | Xml : N.ligne     23 | Différence    0
Année 2011 | Mois 12 | Matricule   1058 | Rang global   2941 | Rang dans fichier    39 | Analyseur C : N.ligne     25 | Xml : N.ligne     25 | Différence    0
Année 2011 | Mois 12 | Matricule   1441 | Rang global   2942 | Rang dans fichier    40 | Analyseur C : N.ligne     26 | Xml : N.ligne     26 | Différence    0
Année 2011 | Mois 12 | Matricule   1366 | Rang global   2943 | Rang dans fichier    41 | Analyseur C : N.ligne     35 | Xml : N.ligne     35 | Différence    0
Année 2011 | Mois 12 | Matricule   1436 | Rang global   2944 | Rang dans fichier    42 | Analyseur C : N.ligne     44 | Xml : N.ligne     44 | Différence    0
Année 2011 | Mois 12 | Matricule   1392 | Rang global   2945 | Rang dans fichier    43 | Analyseur C : N.ligne     34 | Xml : N.ligne     34 | Différence    0
Année 2011 | Mois 12 | Matricule   1131 | Rang global   2946 | Rang dans fichier    44 | Analyseur C : N.ligne     25 | Xml : N.ligne     25 | Différence    0
Année 2011 | Mois 12 | Matricule   1352 | Rang global   2947 | Rang dans fichier    45 | Analyseur C : N.ligne     24 | Xml : N.ligne     24 | Différence    0
Année 2011 | Mois 12 | Matricule   0800 | Rang global   2948 | Rang dans fichier    46 | Analyseur C : N.ligne     27 | Xml : N.ligne     27 | Différence    0
Année 2011 | Mois 12 | Matricule   1351 | Rang global   2949 | Rang dans fichier    47 | Analyseur C : N.ligne     28 | Xml : N.ligne     28 | Différence    0
Année 2011 | Mois 12 | Matricule   1384 | Rang global   2950 | Rang dans fichier    48 | Analyseur C : N.ligne     38 | Xml : N.ligne     38 | Différence    0
Année 2011 | Mois 12 | Matricule   1365 | Rang global   2951 | Rang dans fichier    49 | Analyseur C : N.ligne     34 | Xml : N.ligne     34 | Différence    0
Année 2011 | Mois 12 | Matricule   1445 | Rang global   2952 | Rang dans fichier    50 | Analyseur C : N.ligne     24 | Xml : N.ligne     24 | Différence    0
Année 2011 | Mois 12 | Matricule   0626 | Rang global   2953 | Rang dans fichier    51 | Analyseur C : N.ligne     22 | Xml : N.ligne     22 | Différence    0
Année 2011 | Mois 12 | Matricule   1200 | Rang global   2954 | Rang dans fichier    52 | Analyseur C : N.ligne      8 | Xml : N.ligne      8 | Différence    0
Année 2011 | Mois 12 | Matricule   1289 | Rang global   2955 | Rang dans fichier    53 | Analyseur C : N.ligne     26 | Xml : N.ligne     26 | Différence    0
Année 2011 | Mois 12 | Matricule   0336 | Rang global   2956 | Rang dans fichier    54 | Analyseur C : N.ligne     26 | Xml : N.ligne     26 | Différence    0
Année 2011 | Mois 12 | Matricule   0946 | Rang global   2957 | Rang dans fichier    55 | Analyseur C : N.ligne     36 | Xml : N.ligne     36 | Différence    0
Année 2011 | Mois 12 | Matricule   1315 | Rang global   2958 | Rang dans fichier    56 | Analyseur C : N.ligne     56 | Xml : N.ligne     56 | Différence    0
Année 2011 | Mois 12 | Matricule   0947 | Rang global   2959 | Rang dans fichier    57 | Analyseur C : N.ligne     60 | Xml : N.ligne     60 | Différence    0
Année 2011 | Mois 12 | Matricule   1112 | Rang global   2960 | Rang dans fichier    58 | Analyseur C : N.ligne      6 | Xml : N.ligne      6 | Différence    0
Année 2011 | Mois 12 | Matricule   0987 | Rang global   2961 | Rang dans fichier    59 | Analyseur C : N.ligne     27 | Xml : N.ligne     27 | Différence    0
Année 2011 | Mois 12 | Matricule   0958 | Rang global   2962 | Rang dans fichier    60 | Analyseur C : N.ligne     27 | Xml : N.ligne     27 | Différence    0
Année 2011 | Mois 12 | Matricule   1082 | Rang global   2963 | Rang dans fichier    61 | Analyseur C : N.ligne     11 | Xml : N.ligne     11 | Différence    0
Année 2011 | Mois 12 | Matricule   0477 | Rang global   2964 | Rang dans fichier    62 | Analyseur C : N.ligne     29 | Xml : N.ligne     29 | Différence    0
Année 2011 | Mois 12 | Matricule   0111 | Rang global   2965 | Rang dans fichier    63 | Analyseur C : N.ligne     65 | Xml : N.ligne     65 | Différence    0
Année 2011 | Mois 12 | Matricule   1108 | Rang global   2966 | Rang dans fichier    64 | Analyseur C : N.ligne     36 | Xml : N.ligne     36 | Différence    0
Année 2011 | Mois 12 | Matricule   1127 | Rang global   2967 | Rang dans fichier    65 | Analyseur C : N.ligne     38 | Xml : N.ligne     38 | Différence    0
Année 2011 | Mois 12 | Matricule   0134 | Rang global   2968 | Rang dans fichier    66 | Analyseur C : N.ligne     28 | Xml : N.ligne     28 | Différence    0
Année 2011 | Mois 12 | Matricule   1019 | Rang global   2969 | Rang dans fichier    67 | Analyseur C : N.ligne     35 | Xml : N.ligne     35 | Différence    0
Année 2011 | Mois 12 | Matricule   0954 | Rang global   2970 | Rang dans fichier    68 | Analyseur C : N.ligne     34 | Xml : N.ligne     34 | Différence    0
Année 2011 | Mois 12 | Matricule   0022 | Rang global   2971 | Rang dans fichier    69 | Analyseur C : N.ligne     25 | Xml : N.ligne     25 | Différence    0
Année 2011 | Mois 12 | Matricule   1416 | Rang global   2972 | Rang dans fichier    70 | Analyseur C : N.ligne     26 | Xml : N.ligne     26 | Différence    0
Année 2011 | Mois 12 | Matricule   0609 | Rang global   2973 | Rang dans fichier    71 | Analyseur C : N.ligne     36 | Xml : N.ligne     36 | Différence    0
Année 2011 | Mois 12 | Matricule   0760 | Rang global   2974 | Rang dans fichier    72 | Analyseur C : N.ligne     39 | Xml : N.ligne     39 | Différence    0
Année 2011 | Mois 12 | Matricule   0024 | Rang global   2975 | Rang dans fichier    73 | Analyseur C : N.ligne     24 | Xml : N.ligne     24 | Différence    0
Année 2011 | Mois 12 | Matricule   1233 | Rang global   2976 | Rang dans fichier    74 | Analyseur C : N.ligne     37 | Xml : N.ligne     37 | Différence    0
Année 2011 | Mois 12 | Matricule   0232 | Rang global   2977 | Rang dans fichier    75 | Analyseur C : N.ligne     38 | Xml : N.ligne     38 | Différence    0
Année 2011 | Mois 12 | Matricule   1358 | Rang global   2978 | Rang dans fichier    76 | Analyseur C : N.ligne     35 | Xml : N.ligne     35 | Différence    0
Année 2011 | Mois 12 | Matricule   1291 | Rang global   2979 | Rang dans fichier    77 | Analyseur C : N.ligne     42 | Xml : N.ligne     42 | Différence    0
Année 2011 | Mois 12 | Matricule   1413 | Rang global   2980 | Rang dans fichier    78 | Analyseur C : N.ligne     26 | Xml : N.ligne     26 | Différence    0
Année 2011 | Mois 12 | Matricule   1207 | Rang global   2981 | Rang dans fichier    79 | Analyseur C : N.ligne     71 | Xml : N.ligne     71 | Différence    0
Année 2011 | Mois 12 | Matricule   1160 | Rang global   2982 | Rang dans fichier    80 | Analyseur C : N.ligne     26 | Xml : N.ligne     26 | Différence    0
Année 2011 | Mois 12 | Matricule   1360 | Rang global   2983 | Rang dans fichier    81 | Analyseur C : N.ligne     22 | Xml : N.ligne     22 | Différence    0
Année 2011 | Mois 12 | Matricule   0364 | Rang global   2984 | Rang dans fichier    82 | Analyseur C : N.ligne     43 | Xml : N.ligne     43 | Différence    0
Année 2011 | Mois 12 | Matricule   0468 | Rang global   2985 | Rang dans fichier    83 | Analyseur C : N.ligne     41 | Xml : N.ligne     41 | Différence    0
Année 2011 | Mois 12 | Matricule   1155 | Rang global   2986 | Rang dans fichier    84 | Analyseur C : N.ligne     26 | Xml : N.ligne     26 | Différence    0
Année 2011 | Mois 12 | Matricule   1128 | Rang global   2987 | Rang dans fichier    85 | Analyseur C : N.ligne     27 | Xml : N.ligne     27 | Différence    0
Année 2011 | Mois 12 | Matricule   0991 | Rang global   2988 | Rang dans fichier    86 | Analyseur C : N.ligne     41 | Xml : N.ligne     41 | Différence    0
Année 2011 | Mois 12 | Matricule   1401 | Rang global   2989 | Rang dans fichier    87 | Analyseur C : N.ligne     25 | Xml : N.ligne     25 | Différence    0
Année 2011 | Mois 12 | Matricule   1438 | Rang global   2990 | Rang dans fichier    88 | Analyseur C : N.ligne     40 | Xml : N.ligne     40 | Différence    0
Année 2011 | Mois 12 | Matricule   0918 | Rang global   2991 | Rang dans fichier    89 | Analyseur C : N.ligne     33 | Xml : N.ligne     33 | Différence    0
Année 2011 | Mois 12 | Matricule   1309 | Rang global   2992 | Rang dans fichier    90 | Analyseur C : N.ligne     44 | Xml : N.ligne     44 | Différence    0
Année 2011 | Mois 12 | Matricule   1317 | Rang global   2993 | Rang dans fichier    91 | Analyseur C : N.ligne     29 | Xml : N.ligne     29 | Différence    0
Année 2011 | Mois 12 | Matricule   1222 | Rang global   2994 | Rang dans fichier    92 | Analyseur C : N.ligne     48 | Xml : N.ligne     48 | Différence    0
Année 2011 | Mois 12 | Matricule   1440 | Rang global   2995 | Rang dans fichier    93 | Analyseur C : N.ligne     32 | Xml : N.ligne     32 | Différence    0
Année 2011 | Mois 12 | Matricule   0467 | Rang global   2996 | Rang dans fichier    94 | Analyseur C : N.ligne     27 | Xml : N.ligne     27 | Différence    0
Année 2011 | Mois 12 | Matricule   0985 | Rang global   2997 | Rang dans fichier    95 | Analyseur C : N.ligne     42 | Xml : N.ligne     42 | Différence    0
Année 2011 | Mois 12 | Matricule   0984 | Rang global   2998 | Rang dans fichier    96 | Analyseur C : N.ligne     36 | Xml : N.ligne     36 | Différence    0
Année 2011 | Mois 12 | Matricule   1178 | Rang global   2999 | Rang dans fichier    97 | Analyseur C : N.ligne      5 | Xml : N.ligne      5 | Différence    0
Année 2011 | Mois 12 | Matricule   1296 | Rang global   3000 | Rang dans fichier    98 | Analyseur C : N.ligne     58 | Xml : N.ligne     58 | Différence    0
Année 2011 | Mois 12 | Matricule   0684 | Rang global   3001 | Rang dans fichier    99 | Analyseur C : N.ligne      1 | Xml : N.ligne      1 | Différence    0
Année 2011 | Mois 12 | Matricule   1318 | Rang global   3002 | Rang dans fichier   100 | Analyseur C : N.ligne     32 | Xml : N.ligne     32 | Différence    0
Année 2011 | Mois 12 | Matricule   1420 | Rang global   3003 | Rang dans fichier   101 | Analyseur C : N.ligne     35 | Xml : N.ligne     35 | Différence    0
Année 2011 | Mois 12 | Matricule   1359 | Rang global   3004 | Rang dans fichier   102 | Analyseur C : N.ligne     22 | Xml : N.ligne     22 | Différence    0
Année 2011 | Mois 12 | Matricule   0781 | Rang global   3005 | Rang dans fichier   103 | Analyseur C : N.ligne     25 | Xml : N.ligne     25 | Différence    0
Année 2011 | Mois 12 | Matricule   1272 | Rang global   3006 | Rang dans fichier   104 | Analyseur C : N.ligne     21 | Xml : N.ligne     21 | Différence    0
Année 2011 | Mois 12 | Matricule   1286 | Rang global   3007 | Rang dans fichier   105 | Analyseur C : N.ligne     23 | Xml : N.ligne     23 | Différence    0
Année 2011 | Mois 12 | Matricule   0485 | Rang global   3008 | Rang dans fichier   106 | Analyseur C : N.ligne     33 | Xml : N.ligne     33 | Différence    0
Année 2011 | Mois 12 | Matricule   1314 | Rang global   3009 | Rang dans fichier   107 | Analyseur C : N.ligne     29 | Xml : N.ligne     29 | Différence    0
Année 2011 | Mois 12 | Matricule   1319 | Rang global   3010 | Rang dans fichier   108 | Analyseur C : N.ligne    104 | Xml : N.ligne    104 | Différence    0
Année 2011 | Mois 12 | Matricule   1031 | Rang global   3011 | Rang dans fichier   109 | Analyseur C : N.ligne     45 | Xml : N.ligne     45 | Différence    0
Année 2011 | Mois 12 | Matricule   1353 | Rang global   3012 | Rang dans fichier   110 | Analyseur C : N.ligne      1 | Xml : N.ligne      0 | Différence    1
Année 2011 | Mois 12 | Matricule   1065 | Rang global   3013 | Rang dans fichier   111 | Analyseur C : N.ligne     21 | Xml : N.ligne     21 | Différence    0
Année 2011 | Mois 12 | Matricule   1197 | Rang global   3014 | Rang dans fichier   112 | Analyseur C : N.ligne     11 | Xml : N.ligne     11 | Différence    0
Année 2011 | Mois 12 | Matricule   0034 | Rang global   3015 | Rang dans fichier   113 | Analyseur C : N.ligne     24 | Xml : N.ligne     24 | Différence    0
Année 2011 | Mois 12 | Matricule   1405 | Rang global   3016 | Rang dans fichier   114 | Analyseur C : N.ligne     24 | Xml : N.ligne     24 | Différence    0
Année 2011 | Mois 12 | Matricule   1285 | Rang global   3017 | Rang dans fichier   115 | Analyseur C : N.ligne      8 | Xml : N.ligne      8 | Différence    0
Année 2011 | Mois 12 | Matricule   1089 | Rang global   3018 | Rang dans fichier   116 | Analyseur C : N.ligne     38 | Xml : N.ligne     38 | Différence    0
Année 2011 | Mois 12 | Matricule   1216 | Rang global   3019 | Rang dans fichier   117 | Analyseur C : N.ligne     25 | Xml : N.ligne     25 | Différence    0
Année 2011 | Mois 12 | Matricule   1339 | Rang global   3020 | Rang dans fichier   118 | Analyseur C : N.ligne     58 | Xml : N.ligne     58 | Différence    0
Année 2011 | Mois 12 | Matricule   1408 | Rang global   3021 | Rang dans fichier   119 | Analyseur C : N.ligne     25 | Xml : N.ligne     25 | Différence    0
Année 2011 | Mois 12 | Matricule   1455 | Rang global   3022 | Rang dans fichier   120 | Analyseur C : N.ligne     23 | Xml : N.ligne     23 | Différence    0
Année 2011 | Mois 12 | Matricule   1386 | Rang global   3023 | Rang dans fichier   121 | Analyseur C : N.ligne     25 | Xml : N.ligne     25 | Différence    0
Année 2011 | Mois 12 | Matricule   1185 | Rang global   3024 | Rang dans fichier   122 | Analyseur C : N.ligne     41 | Xml : N.ligne     41 | Différence    0
Année 2011 | Mois 12 | Matricule   1198 | Rang global   3025 | Rang dans fichier   123 | Analyseur C : N.ligne     11 | Xml : N.ligne     11 | Différence    0
Année 2011 | Mois 12 | Matricule   0044 | Rang global   3026 | Rang dans fichier   124 | Analyseur C : N.ligne     21 | Xml : N.ligne     21 | Différence    0
Année 2011 | Mois 12 | Matricule   1374 | Rang global   3027 | Rang dans fichier   125 | Analyseur C : N.ligne     26 | Xml : N.ligne     26 | Différence    0
Année 2011 | Mois 12 | Matricule   1451 | Rang global   3028 | Rang dans fichier   126 | Analyseur C : N.ligne     25 | Xml : N.ligne     25 | Différence    0
Année 2011 | Mois 12 | Matricule   0616 | Rang global   3029 | Rang dans fichier   127 | Analyseur C : N.ligne     42 | Xml : N.ligne     42 | Différence    0
Année 2011 | Mois 12 | Matricule   1179 | Rang global   3030 | Rang dans fichier   128 | Analyseur C : N.ligne     29 | Xml : N.ligne     29 | Différence    0
Année 2011 | Mois 12 | Matricule   1133 | Rang global   3031 | Rang dans fichier   129 | Analyseur C : N.ligne     35 | Xml : N.ligne     35 | Différence    0
Année 2011 | Mois 12 | Matricule   0559 | Rang global   3032 | Rang dans fichier   130 | Analyseur C : N.ligne     29 | Xml : N.ligne     29 | Différence    0
Année 2011 | Mois 12 | Matricule   1341 | Rang global   3033 | Rang dans fichier   131 | Analyseur C : N.ligne     28 | Xml : N.ligne     28 | Différence    0
Année 2011 | Mois 12 | Matricule   1238 | Rang global   3034 | Rang dans fichier   132 | Analyseur C : N.ligne     30 | Xml : N.ligne     30 | Différence    0
Année 2011 | Mois 12 | Matricule   1459 | Rang global   3035 | Rang dans fichier   133 | Analyseur C : N.ligne     23 | Xml : N.ligne     23 | Différence    0
Année 2011 | Mois 12 | Matricule   1091 | Rang global   3036 | Rang dans fichier   134 | Analyseur C : N.ligne     80 | Xml : N.ligne     80 | Différence    0
Année 2011 | Mois 12 | Matricule   1265 | Rang global   3037 | Rang dans fichier   135 | Analyseur C : N.ligne     30 | Xml : N.ligne     30 | Différence    0
Année 2011 | Mois 12 | Matricule   1385 | Rang global   3038 | Rang dans fichier   136 | Analyseur C : N.ligne     30 | Xml : N.ligne     30 | Différence    0
Année 2011 | Mois 12 | Matricule   1393 | Rang global   3039 | Rang dans fichier   137 | Analyseur C : N.ligne     33 | Xml : N.ligne     33 | Différence    0
Année 2011 | Mois 12 | Matricule   1305 | Rang global   3040 | Rang dans fichier   138 | Analyseur C : N.ligne     26 | Xml : N.ligne     26 | Différence    0
Année 2011 | Mois 12 | Matricule   0744 | Rang global   3041 | Rang dans fichier   139 | Analyseur C : N.ligne     21 | Xml : N.ligne     21 | Différence    0
Année 2011 | Mois 12 | Matricule   0568 | Rang global   3042 | Rang dans fichier   140 | Analyseur C : N.ligne     47 | Xml : N.ligne     47 | Différence    0
Année 2011 | Mois 12 | Matricule   0129 | Rang global   3043 | Rang dans fichier   141 | Analyseur C : N.ligne     13 | Xml : N.ligne     13 | Différence    0
Année 2011 | Mois 12 | Matricule   1303 | Rang global   3044 | Rang dans fichier   142 | Analyseur C : N.ligne      1 | Xml : N.ligne      1 | Différence    0
Année 2011 | Mois 12 | Matricule   1422 | Rang global   3045 | Rang dans fichier   143 | Analyseur C : N.ligne     24 | Xml : N.ligne     24 | Différence    0
Année 2011 | Mois 12 | Matricule   1357 | Rang global   3046 | Rang dans fichier   144 | Analyseur C : N.ligne     34 | Xml : N.ligne     34 | Différence    0
Année 2011 | Mois 12 | Matricule   1407 | Rang global   3047 | Rang dans fichier   145 | Analyseur C : N.ligne     33 | Xml : N.ligne     33 | Différence    0
Année 2011 | Mois 12 | Matricule   1252 | Rang global   3048 | Rang dans fichier   146 | Analyseur C : N.ligne     18 | Xml : N.ligne     18 | Différence    0
Année 2011 | Mois 12 | Matricule   1443 | Rang global   3049 | Rang dans fichier   147 | Analyseur C : N.ligne     30 | Xml : N.ligne     30 | Différence    0
Année 2011 | Mois 12 | Matricule   1387 | Rang global   3050 | Rang dans fichier   148 | Analyseur C : N.ligne     29 | Xml : N.ligne     29 | Différence    0
Année 2011 | Mois 12 | Matricule   0313 | Rang global   3051 | Rang dans fichier   149 | Analyseur C : N.ligne     26 | Xml : N.ligne     26 | Différence    0
Année 2011 | Mois 12 | Matricule   1325 | Rang global   3052 | Rang dans fichier   150 | Analyseur C : N.ligne     36 | Xml : N.ligne     36 | Différence    0
Année 2011 | Mois 12 | Matricule   1457 | Rang global   3053 | Rang dans fichier   151 | Analyseur C : N.ligne     25 | Xml : N.ligne     25 | Différence    0
Année 2011 | Mois 12 | Matricule   1394 | Rang global   3054 | Rang dans fichier   152 | Analyseur C : N.ligne     33 | Xml : N.ligne     33 | Différence    0
Année 2011 | Mois 12 | Matricule   1217 | Rang global   3055 | Rang dans fichier   153 | Analyseur C : N.ligne     42 | Xml : N.ligne     42 | Différence    0
Année 2011 | Mois 12 | Matricule   1462 | Rang global   3056 | Rang dans fichier   154 | Analyseur C : N.ligne     24 | Xml : N.ligne     24 | Différence    0
Année 2011 | Mois 12 | Matricule   1263 | Rang global   3057 | Rang dans fichier   155 | Analyseur C : N.ligne     44 | Xml : N.ligne     44 | Différence    0
Année 2011 | Mois 12 | Matricule   1312 | Rang global   3058 | Rang dans fichier   156 | Analyseur C : N.ligne     48 | Xml : N.ligne     48 | Différence    0
Année 2011 | Mois 12 | Matricule   1388 | Rang global   3059 | Rang dans fichier   157 | Analyseur C : N.ligne     24 | Xml : N.ligne     24 | Différence    0
Année 2011 | Mois 12 | Matricule   1199 | Rang global   3060 | Rang dans fichier   158 | Analyseur C : N.ligne     11 | Xml : N.ligne     11 | Différence    0
Année 2011 | Mois 12 | Matricule   0966 | Rang global   3061 | Rang dans fichier   159 | Analyseur C : N.ligne     34 | Xml : N.ligne     34 | Différence    0
Année 2011 | Mois 12 | Matricule   0720 | Rang global   3062 | Rang dans fichier   160 | Analyseur C : N.ligne     32 | Xml : N.ligne     32 | Différence    0
Année 2011 | Mois 12 | Matricule   1099 | Rang global   3063 | Rang dans fichier   161 | Analyseur C : N.ligne     33 | Xml : N.ligne     33 | Différence    0
Année 2011 | Mois 12 | Matricule   0058 | Rang global   3064 | Rang dans fichier   162 | Analyseur C : N.ligne     26 | Xml : N.ligne     26 | Différence    0
Année 2011 | Mois 12 | Matricule   1355 | Rang global   3065 | Rang dans fichier   163 | Analyseur C : N.ligne     27 | Xml : N.ligne     27 | Différence    0
Année 2011 | Mois 12 | Matricule   1140 | Rang global   3066 | Rang dans fichier   164 | Analyseur C : N.ligne     47 | Xml : N.ligne     47 | Différence    0
Année 2011 | Mois 12 | Matricule   1446 | Rang global   3067 | Rang dans fichier   165 | Analyseur C : N.ligne     22 | Xml : N.ligne     22 | Différence    0
Année 2011 | Mois 12 | Matricule   1052 | Rang global   3068 | Rang dans fichier   166 | Analyseur C : N.ligne     24 | Xml : N.ligne     24 | Différence    0
Année 2011 | Mois 12 | Matricule   0748 | Rang global   3069 | Rang dans fichier   167 | Analyseur C : N.ligne     45 | Xml : N.ligne     45 | Différence    0
Année 2011 | Mois 12 | Matricule   1432 | Rang global   3070 | Rang dans fichier   168 | Analyseur C : N.ligne     23 | Xml : N.ligne     23 | Différence    0
Année 2011 | Mois 12 | Matricule   1323 | Rang global   3071 | Rang dans fichier   169 | Analyseur C : N.ligne     27 | Xml : N.ligne     27 | Différence    0
Année 2011 | Mois 12 | Matricule   1324 | Rang global   3072 | Rang dans fichier   170 | Analyseur C : N.ligne     43 | Xml : N.ligne     43 | Différence    0
Année 2011 | Mois 12 | Matricule   1116 | Rang global   3073 | Rang dans fichier   171 | Analyseur C : N.ligne     35 | Xml : N.ligne     35 | Différence    0
Année 2011 | Mois 12 | Matricule   1453 | Rang global   3074 | Rang dans fichier   172 | Analyseur C : N.ligne     22 | Xml : N.ligne     22 | Différence    0
Année 2011 | Mois 12 | Matricule   1347 | Rang global   3075 | Rang dans fichier   173 | Analyseur C : N.ligne      1 | Xml : N.ligne      0 | Différence    1
Année 2011 | Mois 12 | Matricule   1002 | Rang global   3076 | Rang dans fichier   174 | Analyseur C : N.ligne     34 | Xml : N.ligne     34 | Différence    0
Année 2011 | Mois 12 | Matricule   1053 | Rang global   3077 | Rang dans fichier   175 | Analyseur C : N.ligne     52 | Xml : N.ligne     52 | Différence    0
Année 2011 | Mois 12 | Matricule   1395 | Rang global   3078 | Rang dans fichier   176 | Analyseur C : N.ligne     24 | Xml : N.ligne     24 | Différence    0
Année 2011 | Mois 12 | Matricule   0680 | Rang global   3079 | Rang dans fichier   177 | Analyseur C : N.ligne     35 | Xml : N.ligne     35 | Différence    0
Année 2011 | Mois 12 | Matricule   1338 | Rang global   3080 | Rang dans fichier   178 | Analyseur C : N.ligne     48 | Xml : N.ligne     48 | Différence    0
Année 2011 | Mois 12 | Matricule   1426 | Rang global   3081 | Rang dans fichier   179 | Analyseur C : N.ligne      2 | Xml : N.ligne      2 | Différence    0
Année 2011 | Mois 12 | Matricule   1414 | Rang global   3082 | Rang dans fichier   180 | Analyseur C : N.ligne     27 | Xml : N.ligne     27 | Différence    0
Année 2011 | Mois 12 | Matricule   1447 | Rang global   3083 | Rang dans fichier   181 | Analyseur C : N.ligne     22 | Xml : N.ligne     22 | Différence    0
Année 2011 | Mois 12 | Matricule   1201 | Rang global   3084 | Rang dans fichier   182 | Analyseur C : N.ligne     11 | Xml : N.ligne     11 | Différence    0
Année 2011 | Mois 12 | Matricule   1348 | Rang global   3085 | Rang dans fichier   183 | Analyseur C : N.ligne     33 | Xml : N.ligne     33 | Différence    0
Année 2011 | Mois 12 | Matricule   0476 | Rang global   3086 | Rang dans fichier   184 | Analyseur C : N.ligne     45 | Xml : N.ligne     45 | Différence    0
Année 2011 | Mois 12 | Matricule   1430 | Rang global   3087 | Rang dans fichier   185 | Analyseur C : N.ligne     27 | Xml : N.ligne     27 | Différence    0
Année 2011 | Mois 12 | Matricule   1396 | Rang global   3088 | Rang dans fichier   186 | Analyseur C : N.ligne     35 | Xml : N.ligne     35 | Différence    0
Année 2011 | Mois 12 | Matricule   0670 | Rang global   3089 | Rang dans fichier   187 | Analyseur C : N.ligne     25 | Xml : N.ligne     25 | Différence    0
Année 2011 | Mois 12 | Matricule   0813 | Rang global   3090 | Rang dans fichier   188 | Analyseur C : N.ligne     53 | Xml : N.ligne     53 | Différence    0
Année 2011 | Mois 12 | Matricule   1350 | Rang global   3091 | Rang dans fichier   189 | Analyseur C : N.ligne     39 | Xml : N.ligne     39 | Différence    0
Année 2011 | Mois 12 | Matricule   0884 | Rang global   3092 | Rang dans fichier   190 | Analyseur C : N.ligne     45 | Xml : N.ligne     45 | Différence    0
Année 2011 | Mois 12 | Matricule   1029 | Rang global   3093 | Rang dans fichier   191 | Analyseur C : N.ligne     45 | Xml : N.ligne     45 | Différence    0
Année 2011 | Mois 12 | Matricule   1182 | Rang global   3094 | Rang dans fichier   192 | Analyseur C : N.ligne     44 | Xml : N.ligne     44 | Différence    0
Année 2011 | Mois 12 | Matricule   1142 | Rang global   3095 | Rang dans fichier   193 | Analyseur C : N.ligne     29 | Xml : N.ligne     29 | Différence    0
Année 2011 | Mois 12 | Matricule   1215 | Rang global   3096 | Rang dans fichier   194 | Analyseur C : N.ligne     37 | Xml : N.ligne     37 | Différence    0
Année 2011 | Mois 12 | Matricule   1234 | Rang global   3097 | Rang dans fichier   195 | Analyseur C : N.ligne     39 | Xml : N.ligne     39 | Différence    0
Année 2011 | Mois 12 | Matricule   1066 | Rang global   3098 | Rang dans fichier   196 | Analyseur C : N.ligne     26 | Xml : N.ligne     26 | Différence    0
Année 2011 | Mois 12 | Matricule   1129 | Rang global   3099 | Rang dans fichier   197 | Analyseur C : N.ligne     28 | Xml : N.ligne     28 | Différence    0
Année 2011 | Mois 12 | Matricule   1397 | Rang global   3100 | Rang dans fichier   198 | Analyseur C : N.ligne     39 | Xml : N.ligne     39 | Différence    0
Année 2011 | Mois 12 | Matricule   1444 | Rang global   3101 | Rang dans fichier   199 | Analyseur C : N.ligne     26 | Xml : N.ligne     26 | Différence    0
